client_time,user_id,balance_id,traffic_type,payer_type,failed,attempt,platform_name,first_attempt,FW,CW,CF,FF,reason_seg,partition_date,level_cohort,super_ball
2026-01-06 02:54:26,user-025-840-1,8402,incent,payer,0,3,uwp,0,1,0,0,0,far_win,2026-01-26,840,False
2026-01-11 00:36:24,user-025-841-0,8411,crosspromo,nonpayer,0,1,uwp,1,0,1,0,0,close_win,2026-01-26,841,True
2026-01-10 19:45:25,user-025-841-1,8412,organic,payer,1,4,uwp,0,0,0,0,1,far_fail,2026-01-26,841,False
2026-01-15 17:27:23,user-025-842-0,8421,NULL,payer,0,2,ios,0,1,0,0,0,far_win,2026-01-26,842,True
2026-01-14 12:36:24,user-025-842-1,8422,crosspromo,nonpayer,1,5,ios,0,0,0,0,1,far_fail,2026-01-26,842,False
2026-01-19 10:18:22,user-025-843-0,8431,paid,payer,1,3,ios,0,0,0,0,1,far_fail,2026-01-26,843,True
2026-01-18 05:27:23,user-025-843-1,8432,NULL,payer,1,6,ios,0,0,0,1,0,close_fail,2026-01-26,843,False
2026-01-23 03:09:21,user-025-844-0,8441,incent,nonpayer,1,4,android,0,0,0,1,0,close_fail,2026-01-26,844,True
2026-01-22 22:18:22,user-025-844-1,8442,paid,payer,0,7,android,0,1,0,0,0,far_win,2026-01-26,844,False
2026-01-06 20:00:20,user-025-845-0,8451,organic,nonpayer,1,5,uwp,0,0,0,0,1,far_fail,2026-01-26,845,True
2026-01-26 15:09:21,user-025-845-1,8452,incent,nonpayer,0,8,android,0,1,0,0,0,far_win,2026-01-26,845,False
2026-01-10 13:51:19,user-025-846-0,8461,crosspromo,payer,0,6,uwp,0,1,0,0,0,far_win,2026-01-26,846,True
2026-01-09 08:00:20,user-025-846-1,8462,organic,nonpayer,1,1,uwp,1,0,0,0,1,far_fail,2026-01-26,846,False
2026-01-14 06:42:18,user-025-847-0,8471,NULL,nonpayer,0,7,ios,0,1,0,0,0,far_win,2026-01-26,847,True
2026-01-13 01:51:19,user-025-847-1,8472,crosspromo,payer,1,2,ios,0,0,0,1,0,close_fail,2026-01-26,847,False
2026-01-18 23:33:17,user-025-848-0,8481,paid,nonpayer,0,8,ios,0,0,1,0,0,close_win,2026-01-26,848,True
2026-01-17 18:42:18,user-025-848-1,8482,NULL,nonpayer,1,3,ios,0,0,0,0,1,far_fail,2026-01-26,848,False
2026-01-22 16:24:16,user-025-849-0,8491,incent,payer,1,1,android,1,0,0,0,1,far_fail,2026-01-26,849,True
2026-01-21 11:33:17,user-025-849-1,8492,paid,nonpayer,1,4,android,0,0,0,0,1,far_fail,2026-01-26,849,False
2026-01-26 09:15:15,user-025-850-0,8501,organic,payer,1,2,android,0,0,0,0,1,far_fail,2026-01-26,850,True
2026-01-25 04:24:16,user-025-850-1,8502,incent,payer,0,5,android,0,0,1,0,0,close_win,2026-01-26,850,False
2026-01-09 02:06:14,user-025-851-0,8511,crosspromo,nonpayer,1,3,uwp,0,0,0,0,0,unknown,2026-01-26,851,True
2026-01-08 21:15:15,user-025-851-1,8512,organic,payer,0,6,uwp,0,0,0,0,0,unknown,2026-01-26,851,False
2026-01-13 19:57:13,user-025-852-0,8521,NULL,payer,0,4,ios,0,0,1,0,0,close_win,2026-01-26,852,True
2026-01-12 14:06:14,user-025-852-1,8522,crosspromo,nonpayer,1,7,uwp,0,0,0,0,1,far_fail,2026-01-26,852,False
2026-01-17 12:48:12,user-025-853-0,8531,paid,payer,0,5,ios,0,1,0,0,0,far_win,2026-01-26,853,True
2026-01-16 07:57:13,user-025-853-1,8532,NULL,payer,1,8,ios,0,0,0,0,1,far_fail,2026-01-26,853,False
2026-01-21 05:39:11,user-025-854-0,8541,incent,nonpayer,0,6,android,0,1,0,0,0,far_win,2026-01-26,854,True
2026-01-20 00:48:12,user-025-854-1,8542,paid,payer,1,1,android,1,0,0,1,0,close_fail,2026-01-26,854,False
2026-01-25 22:30:10,user-025-855-0,8551,organic,nonpayer,1,7,android,0,0,0,1,0,close_fail,2026-01-26,855,True
2026-01-24 17:39:11,user-025-855-1,8552,incent,nonpayer,1,2,android,0,0,0,0,1,far_fail,2026-01-26,855,False
2026-01-08 15:21:09,user-025-856-0,8561,crosspromo,payer,1,8,uwp,0,0,0,0,0,unknown,2026-01-26,856,True
2026-01-07 10:30:10,user-025-856-1,8562,organic,nonpayer,0,3,uwp,0,0,0,0,0,unknown,2026-01-26,856,False
2026-01-12 08:12:08,user-025-857-0,8571,NULL,nonpayer,1,1,uwp,1,0,0,0,1,far_fail,2026-01-26,857,True
2026-01-11 03:21:09,user-025-857-1,8572,crosspromo,payer,0,4,uwp,0,1,0,0,0,far_win,2026-01-26,857,False
2026-01-16 01:03:07,user-025-858-0,8581,paid,nonpayer,0,2,ios,0,1,0,0,0,far_win,2026-01-26,858,True
2026-01-15 20:12:08,user-025-858-1,8582,NULL,nonpayer,1,5,ios,0,0,0,1,0,close_fail,2026-01-26,858,False
2026-01-20 18:54:06,user-025-859-0,8591,incent,payer,0,3,android,0,0,1,0,0,close_win,2026-01-26,859,True
2026-01-19 13:03:07,user-025-859-1,8592,paid,nonpayer,1,6,ios,0,0,0,0,1,far_fail,2026-01-26,859,False
2026-01-24 11:45:05,user-025-860-0,8601,organic,payer,0,4,android,0,1,0,0,0,far_win,2026-01-26,860,True
2026-01-23 06:54:06,user-025-860-1,8602,incent,payer,1,7,android,0,0,0,0,1,far_fail,2026-01-26,860,False
2026-01-07 04:36:04,user-025-861-0,8611,crosspromo,nonpayer,1,5,uwp,0,0,0,0,1,far_fail,2026-01-26,861,True
2026-01-06 23:45:05,user-025-861-1,8612,organic,payer,1,8,uwp,0,0,0,1,0,close_fail,2026-01-26,861,False
2026-01-11 21:27:03,user-025-862-0,8621,NULL,payer,1,6,uwp,0,0,0,0,1,far_fail,2026-01-26,862,True
2026-01-10 16:36:04,user-025-862-1,8622,crosspromo,nonpayer,0,1,uwp,1,0,1,0,0,close_win,2026-01-26,862,False
2026-01-15 14:18:02,user-025-863-0,8631,paid,payer,1,7,ios,0,0,0,1,0,close_fail,2026-01-26,863,True
2026-01-14 09:27:03,user-025-863-1,8632,NULL,payer,0,2,ios,0,1,0,0,0,far_win,2026-01-26,863,False
2026-01-19 07:09:01,user-025-864-0,8641,incent,nonpayer,0,8,ios,0,1,0,0,0,far_win,2026-01-26,864,True
2026-01-18 02:18:02,user-025-864-1,8642,paid,payer,1,3,ios,0,0,0,0,1,far_fail,2026-01-26,864,False
2026-01-23 00:00:00,user-025-865-0,8651,organic,nonpayer,0,1,android,1,1,0,0,0,far_win,2026-01-26,865,True
2026-01-22 19:09:01,user-025-865-1,8652,incent,nonpayer,1,4,android,0,0,0,1,0,close_fail,2026-01-26,865,False
2026-01-06 17:51:59,user-025-866-0,8661,crosspromo,payer,0,2,uwp,0,0,1,0,0,close_win,2026-01-26,866,True
2026-01-26 12:00:00,user-025-866-1,8662,organic,nonpayer,1,5,android,0,0,0,0,1,far_fail,2026-01-26,866,False
2026-01-10 10:42:58,user-025-867-0,8671,NULL,nonpayer,1,3,uwp,0,0,0,1,0,close_fail,2026-01-26,867,True
2026-01-09 05:51:59,user-025-867-1,8672,crosspromo,payer,1,6,uwp,0,0,0,0,1,far_fail,2026-01-26,867,False
2026-01-14 03:33:57,user-025-868-0,8681,paid,nonpayer,1,4,ios,0,0,0,0,1,far_fail,2026-01-26,868,True
2026-01-13 22:42:58,user-025-868-1,8682,NULL,nonpayer,0,7,ios,0,1,0,0,0,far_win,2026-01-26,868,False
2026-01-18 20:24:56,user-025-869-0,8691,incent,payer,1,5,ios,0,0,0,0,1,far_fail,2026-01-26,869,True
2026-01-17 15:33:57,user-025-869-1,8692,paid,nonpayer,0,8,ios,0,0,1,0,0,close_win,2026-01-26,869,False
2026-01-22 13:15:55,user-025-870-0,8701,organic,payer,0,6,android,0,0,1,0,0,close_win,2026-01-26,870,True
2026-01-21 08:24:56,user-025-870-1,8702,incent,payer,1,1,android,1,0,0,0,1,far_fail,2026-01-26,870,False
2026-01-26 06:06:54,user-025-871-0,8711,crosspromo,nonpayer,0,7,android,0,1,0,0,0,far_win,2026-01-26,871,True
2026-01-25 01:15:55,user-025-871-1,8712,organic,payer,1,2,android,0,0,0,0,1,far_fail,2026-01-26,871,False
2026-01-09 23:57:53,user-025-872-0,8721,NULL,payer,0,8,uwp,0,0,0,0,0,unknown,2026-01-26,872,True
2026-01-08 18:06:54,user-025-872-1,8722,crosspromo,nonpayer,1,3,uwp,0,0,0,0,0,unknown,2026-01-26,872,False
2026-01-13 16:48:52,user-025-873-0,8731,paid,payer,1,1,ios,1,0,0,0,1,far_fail,2026-01-26,873,True
2026-01-12 11:57:53,user-025-873-1,8732,NULL,payer,0,4,uwp,0,0,1,0,0,close_win,2026-01-26,873,False
2026-01-17 09:39:51,user-025-874-0,8741,incent,nonpayer,1,2,ios,0,0,0,1,0,close_fail,2026-01-26,874,True
2026-01-16 04:48:52,user-025-874-1,8742,paid,payer,0,5,ios,0,1,0,0,0,far_win,2026-01-26,874,False
2026-01-21 02:30:50,user-025-875-0,8751,organic,nonpayer,1,3,android,0,0,0,0,1,far_fail,2026-01-26,875,True
2026-01-20 21:39:51,user-025-875-1,8752,incent,nonpayer,0,6,android,0,1,0,0,0,far_win,2026-01-26,875,False
2026-01-25 19:21:49,user-025-876-0,8761,crosspromo,payer,0,4,android,0,1,0,0,0,far_win,2026-01-26,876,True
2026-01-24 14:30:50,user-025-876-1,8762,organic,nonpayer,1,7,android,0,0,0,1,0,close_fail,2026-01-26,876,False
2026-01-08 12:12:48,user-025-877-0,8771,NULL,nonpayer,0,5,uwp,0,0,1,0,0,close_win,2026-01-26,877,True
2026-01-07 07:21:49,user-025-877-1,8772,crosspromo,payer,1,8,uwp,0,0,0,0,0,unknown,2026-01-26,877,False
2026-01-12 05:03:47,user-025-878-0,8781,paid,nonpayer,1,6,uwp,0,0,0,1,0,close_fail,2026-01-26,878,True
2026-01-11 00:12:48,user-025-878-1,8782,NULL,nonpayer,1,1,uwp,1,0,0,0,1,far_fail,2026-01-26,878,False
2026-01-16 22:54:46,user-025-879-0,8791,incent,payer,1,7,ios,0,0,0,0,1,far_fail,2026-01-26,879,True
2026-01-15 17:03:47,user-025-879-1,8792,paid,nonpayer,0,2,ios,0,1,0,0,0,far_win,2026-01-26,879,False
2026-01-20 15:45:45,user-025-880-0,8801,organic,payer,1,8,android,0,0,0,0,1,far_fail,2026-01-26,880,True
2026-01-19 10:54:46,user-025-880-1,8802,incent,payer,0,3,ios,0,0,1,0,0,close_win,2026-01-26,880,False
2026-01-24 08:36:44,user-025-881-0,8811,crosspromo,nonpayer,1,1,android,1,0,0,1,0,close_fail,2026-01-26,881,True
2026-01-23 03:45:45,user-025-881-1,8812,organic,payer,0,4,android,0,1,0,0,0,far_win,2026-01-26,881,False
2026-01-07 01:27:43,user-025-882-0,8821,NULL,payer,0,2,uwp,0,1,0,0,0,far_win,2026-01-26,882,True
2026-01-06 20:36:44,user-025-882-1,8822,crosspromo,nonpayer,1,5,uwp,0,0,0,0,1,far_fail,2026-01-26,882,False
2026-01-11 18:18:42,user-025-883-0,8831,paid,payer,0,3,uwp,0,1,0,0,0,far_win,2026-01-26,883,True
2026-01-10 13:27:43,user-025-883-1,8832,NULL,payer,1,6,uwp,0,0,0,0,1,far_fail,2026-01-26,883,False
2026-01-15 11:09:41,user-025-884-0,8841,incent,nonpayer,1,4,ios,0,0,0,0,1,far_fail,2026-01-26,884,True
2026-01-14 06:18:42,user-025-884-1,8842,paid,payer,1,7,ios,0,0,0,1,0,close_fail,2026-01-26,884,False
2026-01-19 04:00:40,user-025-885-0,8851,organic,nonpayer,1,5,ios,0,0,0,1,0,close_fail,2026-01-26,885,True
2026-01-18 23:09:41,user-025-885-1,8852,incent,nonpayer,0,8,ios,0,1,0,0,0,far_win,2026-01-26,885,False
2026-01-23 21:51:39,user-025-886-0,8861,crosspromo,payer,1,6,android,0,0,0,0,1,far_fail,2026-01-26,886,True
2026-01-22 16:00:40,user-025-886-1,8862,organic,nonpayer,0,1,android,1,1,0,0,0,far_win,2026-01-26,886,False
2026-01-06 14:42:38,user-025-887-0,8871,NULL,nonpayer,1,7,uwp,0,0,0,0,1,far_fail,2026-01-26,887,True
2026-01-26 09:51:39,user-025-887-1,8872,crosspromo,payer,0,2,android,0,0,1,0,0,close_win,2026-01-26,887,False
2026-01-10 07:33:37,user-025-888-0,8881,paid,nonpayer,0,8,uwp,0,1,0,0,0,far_win,2026-01-26,888,True
2026-01-09 02:42:38,user-025-888-1,8882,NULL,nonpayer,1,3,uwp,0,0,0,1,0,close_fail,2026-01-26,888,False
2026-01-14 00:24:36,user-025-889-0,8891,incent,payer,0,1,ios,1,0,1,0,0,close_win,2026-01-26,889,True
2026-01-13 19:33:37,user-025-889-1,8892,paid,nonpayer,1,4,ios,0,0,0,0,1,far_fail,2026-01-26,889,False
2026-01-18 17:15:35,user-025-890-0,8901,organic,payer,1,2,ios,0,0,0,0,1,far_fail,2026-01-26,890,True
2026-01-17 12:24:36,user-025-890-1,8902,incent,payer,1,5,ios,0,0,0,0,1,far_fail,2026-01-26,890,False
2026-01-22 10:06:34,user-025-891-0,8911,crosspromo,nonpayer,1,3,android,0,0,0,0,1,far_fail,2026-01-26,891,True
2026-01-21 05:15:35,user-025-891-1,8912,organic,payer,0,6,android,0,0,1,0,0,close_win,2026-01-26,891,False
2026-01-26 03:57:33,user-025-892-0,8921,NULL,payer,1,4,android,0,0,0,1,0,close_fail,2026-01-26,892,True
2026-01-25 22:06:34,user-025-892-1,8922,crosspromo,nonpayer,0,7,android,0,1,0,0,0,far_win,2026-01-26,892,False
2026-01-09 20:48:32,user-025-893-0,8931,paid,payer,1,5,uwp,0,0,0,0,0,unknown,2026-01-26,893,True
2026-01-08 15:57:33,user-025-893-1,8932,NULL,payer,0,8,uwp,0,0,0,0,0,unknown,2026-01-26,893,False
2026-01-13 13:39:31,user-025-894-0,8941,incent,nonpayer,0,6,ios,0,1,0,0,0,far_win,2026-01-26,894,True
2026-01-12 08:48:32,user-025-894-1,8942,paid,payer,1,1,uwp,1,0,0,0,1,far_fail,2026-01-26,894,False
2026-01-17 06:30:30,user-025-895-0,8951,organic,nonpayer,0,7,ios,0,1,0,0,0,far_win,2026-01-26,895,True
2026-01-16 01:39:31,user-025-895-1,8952,incent,nonpayer,1,2,ios,0,0,0,1,0,close_fail,2026-01-26,895,False
2026-01-21 23:21:29,user-025-896-0,8961,crosspromo,payer,1,8,android,0,0,0,1,0,close_fail,2026-01-26,896,True
2026-01-20 18:30:30,user-025-896-1,8962,organic,nonpayer,1,3,android,0,0,0,0,1,far_fail,2026-01-26,896,False
2026-01-25 16:12:28,user-025-897-0,8971,NULL,nonpayer,1,1,android,1,0,0,0,1,far_fail,2026-01-26,897,True
2026-01-24 11:21:29,user-025-897-1,8972,crosspromo,payer,0,4,android,0,1,0,0,0,far_win,2026-01-26,897,False
2026-01-08 09:03:27,user-025-898-0,8981,paid,nonpayer,1,2,uwp,0,0,0,0,1,far_fail,2026-01-26,898,True
2026-01-07 04:12:28,user-025-898-1,8982,NULL,nonpayer,0,5,uwp,0,0,1,0,0,close_win,2026-01-26,898,False
2026-01-12 02:54:26,user-025-899-0,8991,incent,payer,1,3,uwp,0,0,0,0,1,far_fail,2026-01-26,899,True
2026-01-11 21:03:27,user-025-899-1,8992,paid,nonpayer,1,6,uwp,0,0,0,1,0,close_fail,2026-01-26,899,False
2026-01-16 19:45:25,user-025-900-0,9001,organic,payer,0,4,ios,0,0,1,0,0,close_win,2026-01-26,900,True
2026-01-15 14:54:26,user-025-900-1,9002,incent,payer,1,7,ios,0,0,0,0,1,far_fail,2026-01-26,900,False
2026-01-19 14:18:02,user-026-000-0,1,paid,payer,1,7,ios,0,0,0,0,1,far_fail,2026-01-27,0,True
2026-01-18 09:27:03,user-026-000-1,2,NULL,payer,0,2,ios,0,0,1,0,0,close_win,2026-01-27,0,False
2026-01-23 07:09:01,user-026-001-0,11,incent,nonpayer,0,8,android,0,0,1,0,0,close_win,2026-01-27,1,True
2026-01-22 02:18:02,user-026-001-1,12,paid,payer,0,3,android,0,1,0,0,0,far_win,2026-01-27,1,False
2026-01-27 00:00:00,user-026-002-0,21,organic,nonpayer,0,1,android,1,1,0,0,0,far_win,2026-01-27,2,True
2026-01-26 19:09:01,user-026-002-1,22,incent,nonpayer,0,4,android,0,1,0,0,0,far_win,2026-01-27,2,False
2026-01-10 17:51:59,user-026-003-0,31,crosspromo,payer,0,2,uwp,0,1,0,0,0,far_win,2026-01-27,3,True
2026-01-09 12:00:00,user-026-003-1,32,organic,nonpayer,1,5,uwp,0,0,0,0,1,far_fail,2026-01-27,3,False
2026-01-14 10:42:58,user-026-004-0,41,NULL,nonpayer,0,3,ios,0,1,0,0,0,far_win,2026-01-27,4,True
2026-01-13 05:51:59,user-026-004-1,42,crosspromo,payer,1,6,uwp,0,0,0,1,0,close_fail,2026-01-27,4,False
2026-01-18 03:33:57,user-026-005-0,51,paid,nonpayer,0,4,ios,0,0,1,0,0,close_win,2026-01-27,5,True
2026-01-17 22:42:58,user-026-005-1,52,NULL,nonpayer,0,7,ios,0,1,0,0,0,far_win,2026-01-27,5,False
2026-01-22 20:24:56,user-026-006-0,61,incent,payer,1,5,android,0,0,0,0,1,far_fail,2026-01-27,6,True
2026-01-21 15:33:57,user-026-006-1,62,paid,nonpayer,0,8,android,0,1,0,0,0,far_win,2026-01-27,6,False
2026-01-26 13:15:55,user-026-007-0,71,organic,payer,0,6,android,0,1,0,0,0,far_win,2026-01-27,7,True
2026-01-25 08:24:56,user-026-007-1,72,incent,payer,0,1,android,1,0,1,0,0,close_win,2026-01-27,7,False
2026-01-09 06:06:54,user-026-008-0,81,crosspromo,nonpayer,0,7,uwp,0,0,0,0,0,unknown,2026-01-27,8,True
2026-01-08 01:15:55,user-026-008-1,82,organic,payer,0,2,uwp,0,0,0,0,0,unknown,2026-01-27,8,False
2026-01-13 23:57:53,user-026-009-0,91,NULL,payer,0,8,uwp,0,0,1,0,0,close_win,2026-01-27,9,True
2026-01-12 18:06:54,user-026-009-1,92,crosspromo,nonpayer,1,3,uwp,0,0,0,0,1,far_fail,2026-01-27,9,False
2026-01-17 16:48:52,user-026-010-0,101,paid,payer,0,1,ios,1,1,0,0,0,far_win,2026-01-27,10,True
2026-01-16 11:57:53,user-026-010-1,102,NULL,payer,0,4,ios,0,1,0,0,0,far_win,2026-01-27,10,False
2026-01-21 09:39:51,user-026-011-0,111,incent,nonpayer,0,2,android,0,1,0,0,0,far_win,2026-01-27,11,True
2026-01-20 04:48:52,user-026-011-1,112,paid,payer,0,5,ios,0,0,1,0,0,close_win,2026-01-27,11,False
2026-01-25 02:30:50,user-026-012-0,121,organic,nonpayer,1,3,android,0,0,0,1,0,close_fail,2026-01-27,12,True
2026-01-24 21:39:51,user-026-012-1,122,incent,nonpayer,0,6,android,0,1,0,0,0,far_win,2026-01-27,12,False
2026-01-08 19:21:49,user-026-013-0,131,crosspromo,payer,0,4,uwp,0,0,0,0,0,unknown,2026-01-27,13,True
2026-01-07 14:30:50,user-026-013-1,132,organic,nonpayer,0,7,uwp,0,0,0,0,0,unknown,2026-01-27,13,False
2026-01-12 12:12:48,user-026-014-0,141,NULL,nonpayer,0,5,uwp,0,1,0,0,0,far_win,2026-01-27,14,True
2026-01-11 07:21:49,user-026-014-1,142,crosspromo,payer,0,8,uwp,0,1,0,0,0,far_win,2026-01-27,14,False
2026-01-16 05:03:47,user-026-015-0,151,paid,nonpayer,0,6,ios,0,1,0,0,0,far_win,2026-01-27,15,True
2026-01-15 00:12:48,user-026-015-1,152,NULL,nonpayer,1,1,ios,1,0,0,1,0,close_fail,2026-01-27,15,False
2026-01-20 22:54:46,user-026-016-0,161,incent,payer,0,7,ios,0,0,1,0,0,close_win,2026-01-27,16,True
2026-01-19 17:03:47,user-026-016-1,162,paid,nonpayer,0,2,ios,0,1,0,0,0,far_win,2026-01-27,16,False
2026-01-24 15:45:45,user-026-017-0,171,organic,payer,0,8,android,0,1,0,0,0,far_win,2026-01-27,17,True
2026-01-23 10:54:46,user-026-017-1,172,incent,payer,0,3,android,0,1,0,0,0,far_win,2026-01-27,17,False
2026-01-07 08:36:44,user-026-018-0,181,crosspromo,nonpayer,1,1,uwp,1,0,0,0,1,far_fail,2026-01-27,18,True
2026-01-27 03:45:45,user-026-018-1,182,organic,payer,0,4,android,0,0,1,0,0,close_win,2026-01-27,18,False
2026-01-11 01:27:43,user-026-019-0,191,NULL,payer,0,2,uwp,0,1,0,0,0,far_win,2026-01-27,19,True
2026-01-10 20:36:44,user-026-019-1,192,crosspromo,nonpayer,0,5,uwp,0,0,1,0,0,close_win,2026-01-27,19,False
2026-01-15 18:18:42,user-026-020-0,201,paid,payer,0,3,ios,0,0,1,0,0,close_win,2026-01-27,20,True
2026-01-14 13:27:43,user-026-020-1,202,NULL,payer,0,6,ios,0,1,0,0,0,far_win,2026-01-27,20,False
2026-01-19 11:09:41,user-026-021-0,211,incent,nonpayer,0,4,ios,0,1,0,0,0,far_win,2026-01-27,21,True
2026-01-18 06:18:42,user-026-021-1,212,paid,payer,1,7,ios,0,0,0,0,1,far_fail,2026-01-27,21,False
2026-01-23 04:00:40,user-026-022-0,221,organic,nonpayer,0,5,android,0,1,0,0,0,far_win,2026-01-27,22,True
2026-01-22 23:09:41,user-026-022-1,222,incent,nonpayer,0,8,android,0,0,1,0,0,close_win,2026-01-27,22,False
2026-01-27 21:51:39,user-026-023-0,231,crosspromo,payer,0,6,android,0,0,1,0,0,close_win,2026-01-27,23,True
2026-01-26 16:00:40,user-026-023-1,232,organic,nonpayer,0,1,android,1,1,0,0,0,far_win,2026-01-27,23,False
2026-01-10 14:42:38,user-026-024-0,241,NULL,nonpayer,1,7,uwp,0,0,0,1,0,close_fail,2026-01-27,24,True
2026-01-09 09:51:39,user-026-024-1,242,crosspromo,payer,0,2,uwp,0,1,0,0,0,far_win,2026-01-27,24,False
2026-01-14 07:33:37,user-026-025-0,251,paid,nonpayer,0,8,ios,0,1,0,0,0,far_win,2026-01-27,25,True
2026-01-13 02:42:38,user-026-025-1,252,NULL,nonpayer,0,3,uwp,0,1,0,0,0,far_win,2026-01-27,25,False
2026-01-18 00:24:36,user-026-026-0,261,incent,payer,0,1,ios,1,1,0,0,0,far_win,2026-01-27,26,True
2026-01-17 19:33:37,user-026-026-1,262,paid,nonpayer,0,4,ios,0,0,1,0,0,close_win,2026-01-27,26,False
2026-01-22 17:15:35,user-026-027-0,271,organic,payer,0,2,android,0,0,1,0,0,close_win,2026-01-27,27,True
2026-01-21 12:24:36,user-026-027-1,272,incent,payer,1,5,android,0,0,0,0,1,far_fail,2026-01-27,27,False
2026-01-26 10:06:34,user-026-028-0,281,crosspromo,nonpayer,0,3,android,0,1,0,0,0,far_win,2026-01-27,28,True
2026-01-25 05:15:35,user-026-028-1,282,organic,payer,0,6,android,0,1,0,0,0,far_win,2026-01-27,28,False
2026-01-09 03:57:33,user-026-029-0,291,NULL,payer,0,4,uwp,0,0,0,0,0,unknown,2026-01-27,29,True
2026-01-08 22:06:34,user-026-029-1,292,crosspromo,nonpayer,0,7,uwp,0,0,0,0,0,unknown,2026-01-27,29,False
2026-01-13 20:48:32,user-026-030-0,301,paid,payer,1,5,uwp,0,0,0,0,1,far_fail,2026-01-27,30,True
2026-01-12 15:57:33,user-026-030-1,302,NULL,payer,0,8,uwp,0,0,1,0,0,close_win,2026-01-27,30,False
2026-01-17 13:39:31,user-026-031-0,311,incent,nonpayer,0,6,ios,0,0,1,0,0,close_win,2026-01-27,31,True
2026-01-16 08:48:32,user-026-031-1,312,paid,payer,0,1,ios,1,1,0,0,0,far_win,2026-01-27,31,False
2026-01-21 06:30:30,user-026-032-0,321,organic,nonpayer,0,7,android,0,1,0,0,0,far_win,2026-01-27,32,True
2026-01-20 01:39:31,user-026-032-1,322,incent,nonpayer,0,2,ios,0,1,0,0,0,far_win,2026-01-27,32,False
2026-01-25 23:21:29,user-026-033-0,331,crosspromo,payer,0,8,android,0,1,0,0,0,far_win,2026-01-27,33,True
2026-01-24 18:30:30,user-026-033-1,332,organic,nonpayer,1,3,android,0,0,0,1,0,close_fail,2026-01-27,33,False
2026-01-08 16:12:28,user-026-034-0,341,NULL,nonpayer,0,1,uwp,1,0,1,0,0,close_win,2026-01-27,34,True
2026-01-07 11:21:29,user-026-034-1,342,crosspromo,payer,0,4,uwp,0,0,0,0,0,unknown,2026-01-27,34,False
2026-01-12 09:03:27,user-026-035-0,351,paid,nonpayer,1,2,uwp,0,0,0,1,0,close_fail,2026-01-27,35,True
2026-01-11 04:12:28,user-026-035-1,352,NULL,nonpayer,0,5,uwp,0,1,0,0,0,far_win,2026-01-27,35,False
2026-01-16 02:54:26,user-026-036-0,361,incent,payer,1,3,ios,0,0,0,0,1,far_fail,2026-01-27,36,True
2026-01-15 21:03:27,user-026-036-1,362,paid,nonpayer,0,6,ios,0,1,0,0,0,far_win,2026-01-27,36,False
2026-01-20 19:45:25,user-026-037-0,371,organic,payer,0,4,ios,0,1,0,0,0,far_win,2026-01-27,37,True
2026-01-19 14:54:26,user-026-037-1,372,incent,payer,0,7,ios,0,0,1,0,0,close_win,2026-01-27,37,False
2026-01-24 12:36:24,user-026-038-0,381,crosspromo,nonpayer,0,5,android,0,0,1,0,0,close_win,2026-01-27,38,True
2026-01-23 07:45:25,user-026-038-1,382,organic,payer,0,8,android,0,1,0,0,0,far_win,2026-01-27,38,False
2026-01-07 05:27:23,user-026-039-0,391,NULL,payer,0,6,uwp,0,1,0,0,0,far_win,2026-01-27,39,True
2026-01-27 00:36:24,user-026-039-1,392,crosspromo,nonpayer,1,1,android,1,0,0,0,1,far_fail,2026-01-27,39,False
2026-01-11 22:18:22,user-026-040-0,401,paid,payer,0,7,uwp,0,1,0,0,0,far_win,2026-01-27,40,True
2026-01-10 17:27:23,user-026-040-1,402,NULL,payer,0,2,uwp,0,1,0,0,0,far_win,2026-01-27,40,False
2026-01-15 15:09:21,user-026-041-0,411,incent,nonpayer,1,8,ios,0,0,0,0,1,far_fail,2026-01-27,41,True
2026-01-14 10:18:22,user-026-041-1,412,paid,payer,0,3,ios,0,0,1,0,0,close_win,2026-01-27,41,False
2026-01-19 08:00:20,user-026-042-0,421,organic,nonpayer,0,1,ios,1,0,1,0,0,close_win,2026-01-27,42,True
2026-01-18 03:09:21,user-026-042-1,422,incent,nonpayer,0,4,ios,0,1,0,0,0,far_win,2026-01-27,42,False
2026-01-23 01:51:19,user-026-043-0,431,crosspromo,payer,0,2,android,0,1,0,0,0,far_win,2026-01-27,43,True
2026-01-22 20:00:20,user-026-043-1,432,organic,nonpayer,0,5,android,0,1,0,0,0,far_win,2026-01-27,43,False
2026-01-27 18:42:18,user-026-044-0,441,NULL,nonpayer,0,3,android,0,1,0,0,0,far_win,2026-01-27,44,True
2026-01-26 13:51:19,user-026-044-1,442,crosspromo,payer,0,6,android,0,0,1,0,0,close_win,2026-01-27,44,False
2026-01-10 11:33:17,user-026-045-0,451,paid,nonpayer,0,4,uwp,0,1,0,0,0,far_win,2026-01-27,45,True
2026-01-09 06:42:18,user-026-045-1,452,NULL,nonpayer,1,7,uwp,0,0,0,1,0,close_fail,2026-01-27,45,False
2026-01-14 04:24:16,user-026-046-0,461,incent,payer,0,5,ios,0,0,1,0,0,close_win,2026-01-27,46,True
2026-01-13 23:33:17,user-026-046-1,462,paid,nonpayer,0,8,uwp,0,1,0,0,0,far_win,2026-01-27,46,False
2026-01-18 21:15:15,user-026-047-0,471,organic,payer,1,6,ios,0,0,0,0,1,far_fail,2026-01-27,47,True
